;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;CXCL9;Unkn;LM36;;25,4050758648905;25,4050758648905;0;n. def.;n. def.;n. def.;0;60;
;A02;SYBR;IL-10;Unkn;LM36;;31,9157833992858;31,9157833992858;0;n. def.;n. def.;n. def.;0;60;
;A03;SYBR;IL-12;Unkn;LM36;;34,3644207218854;34,3644207218854;0;n. def.;n. def.;n. def.;0;60;
;A04;SYBR;IL-6;Unkn;LM36;;33,112325985349;33,112325985349;0;n. def.;n. def.;n. def.;0;60;
;A05;SYBR;IFN-y;Unkn;LM36;;26,6088513910857;26,6088513910857;0;n. def.;n. def.;n. def.;0;60;
;A06;SYBR;STAT6;Unkn;LM36;;30,9201822063725;30,9201822063725;0;n. def.;n. def.;n. def.;0;60;
;A07;SYBR;TGF-b;Unkn;LM36;;25,4521013318744;25,4521013318744;0;n. def.;n. def.;n. def.;0;60;
;A08;SYBR;Ppia;Pos Ctrl;LM36;;15,5173238839814;15,5173238839814;0;n. def.;n. def.;n. def.;0;60;
;A09;SYBR;Ppip;Pos Ctrl;LM36;;17,7076758304542;17,7076758304542;0;n. def.;n. def.;n. def.;0;60;
;A10;SYBR;CDC42;Pos Ctrl;LM36;;27,241204435748;27,241204435748;0;n. def.;n. def.;n. def.;0;60;
;A11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;B01;SYBR;CXCL9;Unkn;LM36;;24,9025228751035;24,9025228751035;0;n. def.;n. def.;n. def.;0;60;
;B02;SYBR;IL-10;Unkn;LM36;;31,2033223967132;31,2033223967132;0;n. def.;n. def.;n. def.;0;60;
;B03;SYBR;IL-12;Unkn;LM36;;34,9471525763013;34,9471525763013;0;n. def.;n. def.;n. def.;0;60;
;B04;SYBR;IL-6;Unkn;LM36;;33,1831445700605;33,1831445700605;0;n. def.;n. def.;n. def.;0;60;
;B05;SYBR;IFN-y;Unkn;LM36;;26,9447008848409;26,9447008848409;0;n. def.;n. def.;n. def.;0;60;
;B06;SYBR;STAT6;Unkn;LM36;;30,3011457284157;30,3011457284157;0;n. def.;n. def.;n. def.;0;60;
;B07;SYBR;TGF-b;Unkn;LM36;;25,5797084018292;25,5797084018292;0;n. def.;n. def.;n. def.;0;60;
;B08;SYBR;Ppia;Pos Ctrl;LM36;;15,5622916374767;15,5622916374767;0;n. def.;n. def.;n. def.;0;60;
;B09;SYBR;Ppip;Pos Ctrl;LM36;;17,2020933847365;17,2020933847365;0;n. def.;n. def.;n. def.;0;60;
;B10;SYBR;CDC42;Pos Ctrl;LM36;;26,2254652319659;26,2254652319659;0;n. def.;n. def.;n. def.;0;60;
;B11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C01;SYBR;CXCL9;Unkn;LM37;;24,572252645414;24,572252645414;0;n. def.;n. def.;n. def.;0;60;
;C02;SYBR;IL-10;Unkn;LM37;;32,219359548275;32,219359548275;0;n. def.;n. def.;n. def.;0;60;
;C03;SYBR;IL-12;Unkn;LM37;;32,5177587106926;32,5177587106926;0;n. def.;n. def.;n. def.;0;60;
;C04;SYBR;IL-6;Unkn;LM37;;32,1394575132789;32,1394575132789;0;n. def.;n. def.;n. def.;0;60;
;C05;SYBR;IFN-y;Unkn;LM37;;29,1508097662203;29,1508097662203;0;n. def.;n. def.;n. def.;0;60;
;C06;SYBR;STAT6;Unkn;LM37;;28,2200308065103;28,2200308065103;0;n. def.;n. def.;n. def.;0;60;
;C07;SYBR;TGF-b;Unkn;LM37;;25,8618969276885;25,8618969276885;0;n. def.;n. def.;n. def.;0;60;
;C08;SYBR;Ppia;Pos Ctrl;LM37;;15,5754271932731;15,5754271932731;0;n. def.;n. def.;n. def.;0;60;
;C09;SYBR;Ppip;Pos Ctrl;LM37;;17,2454543687624;17,2454543687624;0;n. def.;n. def.;n. def.;0;60;
;C10;SYBR;CDC42;Pos Ctrl;LM37;;26,1444769988362;26,1444769988362;0;n. def.;n. def.;n. def.;0;60;
;C11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;D01;SYBR;CXCL9;Unkn;LM37;;24,2845144249754;24,2845144249754;0;n. def.;n. def.;n. def.;0;60;
;D02;SYBR;IL-10;Unkn;LM37;;32,3828551263388;32,3828551263388;0;n. def.;n. def.;n. def.;0;60;
;D03;SYBR;IL-12;Unkn;LM37;;32,1911703083843;32,1911703083843;0;n. def.;n. def.;n. def.;0;60;
;D04;SYBR;IL-6;Unkn;LM37;;31,6244682179536;31,6244682179536;0;n. def.;n. def.;n. def.;0;60;
;D05;SYBR;IFN-y;Unkn;LM37;;28,1075299455033;28,1075299455033;0;n. def.;n. def.;n. def.;0;60;
;D06;SYBR;STAT6;Unkn;LM37;;27,4486993246351;27,4486993246351;0;n. def.;n. def.;n. def.;0;60;
;D07;SYBR;TGF-b;Unkn;LM37;;25,7688446001203;25,7688446001203;0;n. def.;n. def.;n. def.;0;60;
;D08;SYBR;Ppia;Pos Ctrl;LM37;;15,4064828125168;15,4064828125168;0;n. def.;n. def.;n. def.;0;60;
;D09;SYBR;Ppip;Pos Ctrl;LM37;;17,0160909077222;17,0160909077222;0;n. def.;n. def.;n. def.;0;60;
;D10;SYBR;CDC42;Pos Ctrl;LM37;;26,0448320830001;26,0448320830001;0;n. def.;n. def.;n. def.;0;60;
;D11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E01;SYBR;CXCL9;Unkn;LM38;;30,2568599226476;30,2568599226476;0;n. def.;n. def.;n. def.;0;60;
;E02;SYBR;IL-10;Unkn;LM38;;32,8300068745324;32,8300068745324;0;n. def.;n. def.;n. def.;0;60;
;E03;SYBR;IL-12;Unkn;LM38;;33,7061233795196;33,7061233795196;0;n. def.;n. def.;n. def.;0;60;
;E04;SYBR;IL-6;Unkn;LM38;;28,0806231599852;28,0806231599852;0;n. def.;n. def.;n. def.;0;60;
;E05;SYBR;IFN-y;Unkn;LM38;;32,3260877172052;32,3260877172052;0;n. def.;n. def.;n. def.;0;60;
;E06;SYBR;STAT6;Unkn;LM38;;26,8295360070238;26,8295360070238;0;n. def.;n. def.;n. def.;0;60;
;E07;SYBR;TGF-b;Unkn;LM38;;25,2258191510843;25,2258191510843;0;n. def.;n. def.;n. def.;0;60;
;E08;SYBR;Ppia;Pos Ctrl;LM38;;15,112146846895;15,112146846895;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppip;Pos Ctrl;LM38;;16,8894512651928;16,8894512651928;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;LM38;;22,3980033782493;22,3980033782493;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;LM38;;30,6858944549873;30,6858944549873;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;LM38;;33,1843747015429;33,1843747015429;0;n. def.;n. def.;n. def.;0;60;
;F03;SYBR;IL-12;Unkn;LM38;;34,3365018003519;34,3365018003519;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;LM38;;28,030584113169;28,030584113169;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-y;Unkn;LM38;;28,1871780145185;28,1871780145185;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;LM38;;26,1723105054727;26,1723105054727;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;LM38;;25,0229194371607;25,0229194371607;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Pos Ctrl;LM38;;14,9254547033014;14,9254547033014;0;n. def.;n. def.;n. def.;0;60;
;F09;SYBR;Ppip;Pos Ctrl;LM38;;16,4430032865041;16,4430032865041;0;n. def.;n. def.;n. def.;0;60;
