;Well;Fluor;Target;Content;Sample;End RFU;Call;Sample Type;CallType;Is Control
;A01;SYBR;CXCL9;Unkn;MouseCaecum1;122,861746159569;;Unknown;NoCall;False
;A02;SYBR;IL-10;Unkn;MouseCaecum1;91,3694419318275;;Unknown;NoCall;False
;A03;SYBR;IL-12;Unkn;MouseCaecum1;954,916482020621;(+) Positive;Unknown;Positive;False
;A04;SYBR;IL-6;Unkn;MouseCaecum1;1121,11738476839;(+) Positive;Unknown;Positive;False
;A05;SYBR;IFN-g;Unkn;MouseCaecum1;1531,51124078933;(+) Positive;Unknown;Positive;False
;A06;SYBR;STAT6;Unkn;MouseCaecum1;600,977318272499;(+) Positive;Unknown;Positive;False
;A07;SYBR;TGF-b;Unkn;MouseCaecum1;1169,25957719783;(+) Positive;Unknown;Positive;False
;A08;SYBR;Ppia;Unkn;MouseCaecum1;1125,27745885879;(+) Positive;Unknown;Positive;False
;A09;SYBR;Ppib;Pos Ctrl;MouseCaecum1;767,066460352272;(+) Positive;ControlPositive;Positive;False
;A10;SYBR;CDC42;Pos Ctrl;MouseCaecum1;4,463686502161;;ControlPositive;NoCall;False
;A11;SYBR;;Neg Ctrl;;433,042859297358;;ControlNegative;Negative;True
;B01;SYBR;CXCL9;Unkn;MouseCaecum1;-1,16692936117051;;Unknown;NoCall;False
;B02;SYBR;IL-10;Unkn;MouseCaecum1;-0,836458512946047;;Unknown;NoCall;False
;B03;SYBR;IL-12;Unkn;MouseCaecum1;-1,39722395149674;;Unknown;NoCall;False
;B04;SYBR;IL-6;Unkn;MouseCaecum1;6,46675967916726;;Unknown;NoCall;False
;B05;SYBR;IFN-g;Unkn;MouseCaecum1;1708,95984531656;(+) Positive;Unknown;Positive;False
;B06;SYBR;STAT6;Unkn;MouseCaecum1;-1,17512907650671;;Unknown;NoCall;False
;B07;SYBR;TGF-b;Unkn;MouseCaecum1;1270,42675952155;(+) Positive;Unknown;Positive;False
;B08;SYBR;Ppia;Unkn;MouseCaecum1;-2,76687776899753;;Unknown;NoCall;False
;B09;SYBR;Ppib;Pos Ctrl;MouseCaecum1;825,714972463915;(+) Positive;ControlPositive;Positive;False
;B10;SYBR;CDC42;Pos Ctrl;MouseCaecum1;4,7994998902348;;ControlPositive;NoCall;False
;B11;SYBR;;Neg Ctrl;;-4,43783497185759;;ControlNegative;Negative;True
;C01;SYBR;CXCL9;Unkn;MouseCaecum2;1686,38432034922;(+) Positive;Unknown;Positive;False
;C02;SYBR;IL-10;Unkn;MouseCaecum2;-0,645456626287705;;Unknown;NoCall;False
;C03;SYBR;IL-12;Unkn;MouseCaecum2;232,412010207457;;Unknown;NoCall;False
;C04;SYBR;IL-6;Unkn;MouseCaecum2;1236,25312356544;(+) Positive;Unknown;Positive;False
;C05;SYBR;IFN-g;Unkn;MouseCaecum2;1138,88496202216;(+) Positive;Unknown;Positive;False
;C06;SYBR;STAT6;Unkn;MouseCaecum2;974,155017021369;(+) Positive;Unknown;Positive;False
;C07;SYBR;TGF-b;Unkn;MouseCaecum2;1512,44717753572;(+) Positive;Unknown;Positive;False
;C08;SYBR;Ppia;Unkn;MouseCaecum2;1296,64538431001;(+) Positive;Unknown;Positive;False
;C09;SYBR;Ppib;Pos Ctrl;MouseCaecum2;947,121855179789;(+) Positive;ControlPositive;Positive;False
;C10;SYBR;CDC42;Pos Ctrl;MouseCaecum2;370,332115354073;(+) Positive;ControlPositive;Positive;False
;C11;SYBR;;Neg Ctrl;;2,08498006486889;;ControlNegative;Negative;True
;D01;SYBR;CXCL9;Unkn;MouseCaecum2;1326,92621611079;(+) Positive;Unknown;Positive;False
;D02;SYBR;IL-10;Unkn;MouseCaecum2;727,999259419504;(+) Positive;Unknown;Positive;False
;D03;SYBR;IL-12;Unkn;MouseCaecum2;124,926198913064;;Unknown;NoCall;False
;D04;SYBR;IL-6;Unkn;MouseCaecum2;1326,78309698298;(+) Positive;Unknown;Positive;False
;D05;SYBR;IFN-g;Unkn;MouseCaecum2;1031,48411906242;(+) Positive;Unknown;Positive;False
;D06;SYBR;STAT6;Unkn;MouseCaecum2;1048,77041278054;(+) Positive;Unknown;Positive;False
;D07;SYBR;TGF-b;Unkn;MouseCaecum2;1481,30411120188;(+) Positive;Unknown;Positive;False
;D08;SYBR;Ppia;Unkn;MouseCaecum2;1484,19012338766;(+) Positive;Unknown;Positive;False
;D09;SYBR;Ppib;Pos Ctrl;MouseCaecum2;1034,40054533357;(+) Positive;ControlPositive;Positive;False
;D10;SYBR;CDC42;Pos Ctrl;MouseCaecum2;417,762796188461;(+) Positive;ControlPositive;Positive;False
;D11;SYBR;;Neg Ctrl;;1,30726002449328;;ControlNegative;Negative;True
;E01;SYBR;CXCL9;Unkn;MouseCaecum3;2412,85334556084;(+) Positive;Unknown;Positive;False
;E02;SYBR;IL-10;Unkn;MouseCaecum3;2212,91507200145;(+) Positive;Unknown;Positive;False
;E03;SYBR;IL-12;Unkn;MouseCaecum3;2077,56649241077;(+) Positive;Unknown;Positive;False
;E04;SYBR;IL-6;Unkn;MouseCaecum3;1574,52714380179;(+) Positive;Unknown;Positive;False
;E05;SYBR;IFN-g;Unkn;MouseCaecum3;2662,59157766479;(+) Positive;Unknown;Positive;False
;E06;SYBR;STAT6;Unkn;MouseCaecum3;1251,30704929401;(+) Positive;Unknown;Positive;False
;E07;SYBR;TGF-b;Unkn;MouseCaecum3;1585,52086063449;(+) Positive;Unknown;Positive;False
;E08;SYBR;Ppia;Unkn;MouseCaecum3;1433,2874380962;(+) Positive;Unknown;Positive;False
;E09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;1038,11891494691;(+) Positive;ControlPositive;Positive;False
;E10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;470,719846881719;(+) Positive;ControlPositive;Positive;False
;E11;SYBR;;Neg Ctrl;;182,94250415101;;ControlNegative;Negative;True
;F01;SYBR;CXCL9;Unkn;MouseCaecum3;2412,0726634704;(+) Positive;Unknown;Positive;False
;F02;SYBR;IL-10;Unkn;MouseCaecum3;2227,05959547655;(+) Positive;Unknown;Positive;False
;F03;SYBR;IL-12;Unkn;MouseCaecum3;2146,39386244913;(+) Positive;Unknown;Positive;False
;F04;SYBR;IL-6;Unkn;MouseCaecum3;1606,67494997175;(+) Positive;Unknown;Positive;False
;F05;SYBR;IFN-g;Unkn;MouseCaecum3;2752,15772617042;(+) Positive;Unknown;Positive;False
;F06;SYBR;STAT6;Unkn;MouseCaecum3;1262,33601836147;(+) Positive;Unknown;Positive;False
;F07;SYBR;TGF-b;Unkn;MouseCaecum3;1555,12747695931;(+) Positive;Unknown;Positive;False
;F08;SYBR;Ppia;Unkn;MouseCaecum3;1251,77941756351;(+) Positive;Unknown;Positive;False
;F09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;1042,98716669903;(+) Positive;ControlPositive;Positive;False
;F10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;866,556124410547;(+) Positive;ControlPositive;Positive;False
;F11;SYBR;;Neg Ctrl;;4,46040642236076;;ControlNegative;Negative;True
;G01;SYBR;CXCL9;Unkn;MouseCaecum4;2312,00339517326;(+) Positive;Unknown;Positive;False
;G02;SYBR;IL-10;Unkn;MouseCaecum4;2189,32009706358;(+) Positive;Unknown;Positive;False
;G03;SYBR;IL-12;Unkn;MouseCaecum4;2145,82422644917;(+) Positive;Unknown;Positive;False
;G04;SYBR;IL-6;Unkn;MouseCaecum4;1511,0861842858;(+) Positive;Unknown;Positive;False
;G05;SYBR;IFN-g;Unkn;MouseCaecum4;1741,7710453555;(+) Positive;Unknown;Positive;False
;G06;SYBR;STAT6;Unkn;MouseCaecum4;1176,80143929981;(+) Positive;Unknown;Positive;False
;G07;SYBR;TGF-b;Unkn;MouseCaecum4;1604,17993676248;(+) Positive;Unknown;Positive;False
;G08;SYBR;Ppia;Unkn;MouseCaecum4;1181,20856007536;(+) Positive;Unknown;Positive;False
;G09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;927,554413310862;(+) Positive;ControlPositive;Positive;False
;G10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;846,671670083532;(+) Positive;ControlPositive;Positive;False
;G11;SYBR;;Neg Ctrl;;-1,65339909526037;;ControlNegative;Negative;True
;H01;SYBR;CXCL9;Unkn;MouseCaecum4;458,194396919914;(+) Positive;Unknown;Positive;False
;H02;SYBR;IL-10;Unkn;MouseCaecum4;2046,30601590259;(+) Positive;Unknown;Positive;False
;H03;SYBR;IL-12;Unkn;MouseCaecum4;1860,16093146077;(+) Positive;Unknown;Positive;False
;H04;SYBR;IL-6;Unkn;MouseCaecum4;1630,29177115202;(+) Positive;Unknown;Positive;False
;H05;SYBR;IFN-g;Unkn;MouseCaecum4;1864,00439272753;(+) Positive;Unknown;Positive;False
;H06;SYBR;STAT6;Unkn;MouseCaecum4;1236,43226612883;(+) Positive;Unknown;Positive;False
;H07;SYBR;TGF-b;Unkn;MouseCaecum4;1546,16792020462;(+) Positive;Unknown;Positive;False
