;Temperature;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;C12;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;D12;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12
;65;3754,40116759273;3723,13963866449;4011,62740296964;4856,38357806709;2461,98427572402;4737,54721022986;4180,00074955165;4340,6223164758;4312,24664892121;4080,06273817326;2935,86077382186;2333,74167163629;3859,28747136538;4409,59648021697;4125,75808386407;4374,39624925611;4426,40547592924;4623,72382589632;4140,35064953818;4036,45517804189;4911,3252488473;3926,27046951027;3333,98230272324;2356,24324515253;6260,14960637817;5848,84533528303;5675,16081758946;5068,7623779264;5239,51235095107;5289,7591697825;4438,6503736508;4093,22426181364;3866,02751624391;4657,76156786194;4006,5728038122;2340,54565281779;3751,78627083489;4007,82858503591;4978,09523550805;3945,89288847372;3960,61549826012;4061,44926703015;3973,55214500415;2467,05154201751;4516,04835045611;4287,49145069246;4132,7224653982;3372,45681462327;4277,67686903537;5081,81105149969;4468,0225419398;5431,68651575285;5829,74724199056;5581,457551785;5120,52550194499;4437,32044793142;5180,95043075355;5544,79477785333;5574,78082488347;4126,42212076592;4276,75699975426;3244,30867491503;5382,48252839907;5027,10346106425;4823,85251774002;4949,91480096426;5345,8739769578;4201,73011920791;4778,44011754103;6046,80313232507;4840,85702996029;4087,4737739006;4113,1641580352;4130,44739537733;4616,36854474787;4629,56914326709;4931,24791750645;4976,61710729617;4563,28409808592;5741,34751345441;4909,27682115717;5779,25914012726;5199,52333267675;4969,12850019256;3482,25790479952;2444,63794096407;3156,60259531489;2560,74925390551;3867,69348835047;3476,15042629313;2620,00674896789;2163,34336355464;2178,26071369823;2191,90539205486;2204,19514838272;2236,06068825565
;65,5;3743,19523545435;3701,08435161958;4000,58925925494;4840,47123810837;2456,57814101807;4726,13572502889;4155,80949786679;4331,95913048412;4300,18605528126;4057,89780633146;2919,56094342434;2331,66033110097;3853,26350231195;4389,89109423269;4110,61696879787;4348,45581895137;4393,01191986638;4587,31898413436;4114,62726433052;4021,56035279325;4864,09074118413;3918,33222846648;3321,02380009431;2352,55467897124;6205,51951716489;5804,36150516967;5637,59247022302;5033,37876859495;5190,21439220187;5238,76243821836;4414,39389491733;4072,65920667207;3846,10230540716;4630,92608808104;3991,45244366946;2336,45183081533;3742,94124724562;3986,02810892175;4927,00362636892;3928,31050966935;3944,4343154319;4033,40417779879;3951,3251467246;2463,58470830512;4482,77018783399;4269,65931085363;4110,90551335875;3350,66102692401;4268,83202982067;5070,15097473637;4460,24720715587;5398,14583674823;5790,56290763556;5546,87987927816;5100,39259761601;4411,95049481291;5153,72047589634;5515,77323029473;5557,32952881954;4131,12547518909;4259,57911780694;3227,97727526517;5346,4324459738;5001,39972536801;4795,72869503141;4923,58287616836;5311,70349226036;4181,01439121125;4745,69048194717;5999,975531149;4814,73808933174;4064,05454586784;4115,07738371218;4130,66121793234;4613,49338769972;4614,34427144641;4881,76795533862;4952,68478709912;4542,7305600504;5703,43120144292;4905,2051574529;5757,04820341865;5176,27051963838;4941,09850965448;3465,77980285129;2443,06491422717;3145,02909520193;2558,18517952332;3842,74587485522;3461,58760825112;2610,55261304204;2161,25864795152;2176,03287353328;2189,82614186237;2201,96822100055;2233,75704061365
;66;3731,98930331597;3679,02906457467;3989,55111554024;4824,55889814966;2451,17200631212;4714,72423982793;4131,61824618193;4323,29594449245;4288,1254616413;4035,73287448965;2903,26111302681;2329,57899056566;3847,23953325851;4370,18570824841;4095,47585373167;4322,51538864663;4359,61836380353;4550,91414237239;4088,90387912287;4006,66552754461;4816,85623352096;3910,39398742269;3308,06529746538;2348,86611278995;6150,88942795162;5759,87767505631;5600,02412285658;4997,9951592635;5140,91643345267;5187,76570665423;4390,13741618386;4052,09415153049;3826,17709457042;4604,09060830014;3976,33208352671;2332,35800881286;3734,09622365636;3964,22763280758;4875,91201722979;3910,72813086499;3928,25313260368;4005,35908856742;3929,09814844504;2460,11787459273;4449,49202521188;4251,82717101481;4089,08856131931;3328,86523922474;4259,98719060598;5058,49089797305;4452,47187237194;5364,60515774361;5751,37857328055;5512,30220677132;5080,25969328703;4386,5805416944;5126,49052103913;5486,75168273613;5539,87823275562;4135,82882961226;4242,40123585963;3211,6458756153;5310,38236354853;4975,69598967177;4767,6048723228;4897,25095137245;5277,53300756292;4160,29866321459;4712,94084635332;5953,14792997294;4788,6191487032;4040,63531783507;4116,99060938915;4130,87504048736;4610,61823065156;4599,11939962573;4832,28799317078;4928,75246690207;4522,17702201489;5665,51488943143;4901,13349374864;5734,83726671004;5153,01770660002;4913,06851911639;3449,30170090305;2441,49188749028;3133,45559508896;2555,62110514113;3817,79826135997;3447,0247902091;2601,09847711619;2159,1739323484;2173,80503336834;2187,74689166988;2199,74129361839;2231,45339297165
;66,5;3720,78337117759;3656,97377752975;3978,51297182554;4808,64655819094;2445,76587160617;4703,31275462697;4107,42699449707;4314,63275850077;4276,06486800134;4013,56794264785;2886,96128262929;2327,49765003034;3841,21556420507;4350,48032226414;4080,33473866548;4296,57495834189;4326,22480774067;4514,50930061042;4063,18049391522;3991,77070229597;4769,62172585779;3902,4557463789;3295,10679483645;2345,17754660866;6096,25933873834;5715,39384494295;5562,45577549013;4962,61154993205;5091,61847470348;5136,7689750901;4365,88093745039;4031,52909638891;3806,25188373368;4577,25512851923;3961,21172338396;2328,2641868104;3725,2512000671;3942,42715669341;4824,82040809066;3893,14575206062;3912,07194977545;3977,31399933606;3906,87115016549;2456,65104088034;4416,21386258976;4233,99503117598;4067,27160927987;3307,06945152548;4251,14235139128;5046,83082120973;4444,69653758801;5331,06447873898;5712,19423892555;5477,72453426448;5060,12678895805;4361,21058857589;5099,26056618192;5457,73013517753;5522,42693669169;4140,53218403542;4225,22335391232;3195,31447596543;5274,33228112326;4949,99225397553;4739,48104961419;4870,91902657655;5243,36252286548;4139,58293521793;4680,19121075947;5906,32032879688;4762,50020807466;4017,21608980231;4118,90383506613;4131,08886304238;4607,7430736034;4583,89452780505;4782,80803100295;4904,82014670502;4501,62348397937;5627,59857741994;4897,06183004437;5712,62633000143;5129,76489356165;4885,0385285783;3432,82359895482;2439,91886075339;3121,88209497599;2553,05703075895;3792,85064786473;3432,46197216708;2591,64434119034;2157,08921674528;2171,5771932034;2185,6676414774;2197,51436623623;2229,14974532965
;67;3709,57743903921;3634,91849048484;3967,47482811084;4792,73421823223;2440,35973690022;4691,901269426;4083,23574281221;4305,9695725091;4264,00427436139;3991,40301080605;2870,66145223176;2325,41630949502;3835,19159515164;4330,77493627986;4065,19362359928;4270,63452803715;4292,83125167781;4478,10445884845;4037,45710870757;3976,87587704733;4722,38721819463;3894,51750533511;3282,14829220753;2341,48898042737;6041,62924952507;5670,91001482959;5524,88742812369;4927,2279406006;5042,32051595428;5085,77224352596;4341,62445871692;4010,96404124733;3786,32667289694;4550,41964873833;3946,09136324122;2324,17036480794;3716,40617647783;3920,62668057925;4773,72879895153;3875,56337325626;3895,89076694723;3949,2689101047;3884,64415188593;2453,18420716795;4382,93569996765;4216,16289133716;4045,45465724043;3285,27366382621;4242,29751217658;5035,17074444641;4436,92120280408;5297,52379973436;5673,00990457055;5443,14686175764;5039,99388462907;4335,84063545738;5072,03061132472;5428,70858761892;5504,97564062776;4145,23553845859;4208,04547196501;3178,98307631557;5238,28219869799;4924,28851827929;4711,35722690558;4844,58710178064;5209,19203816804;4118,86720722127;4647,44157516562;5859,49272762081;4736,38126744612;3993,79686176954;4120,8170607431;4131,3026855974;4604,86791655525;4568,66965598437;4733,32806883512;4880,88782650797;4481,06994594386;5589,68226540845;4892,99016634011;5690,41539329282;5106,51208052328;4857,00853804021;3416,34549700658;2438,34583401649;3110,30859486302;2550,49295637676;3767,90303436948;3417,89915412507;2582,19020526449;2155,00450114216;2169,34935303845;2183,58839128491;2195,28743885406;2226,84609768764
;67,5;3698,37150690083;3612,8632034399;3956,43668439612;4776,82187827357;2434,95360219427;4680,48978422505;4059,0444911273;4297,30638651738;4251,94368072136;3969,23807896418;2854,36162183424;2323,33496895973;3829,16762609824;4311,06955029553;4050,05250853307;4244,69409773249;4259,43769561496;4441,69961708648;4011,7337234999;3961,98105179858;4675,15271053149;3886,57926429136;3269,18978957862;2337,80041424604;5986,99916031179;5626,42618471623;5487,31908075724;4891,8443312692;4993,02255720509;5034,7755119619;4317,3679799834;3990,39898610567;3766,40146206022;4523,58416895747;3930,97100309842;2320,07654280546;3707,56115288859;3898,82620446509;4722,6371898125;3857,98099445187;3879,70958411903;3921,22382087329;3862,41715360637;2449,71737345552;4349,65753734557;4198,33075149834;4023,63770520106;3263,47787612694;4233,45267296194;5023,51066768311;4429,14586802008;5263,9831207297;5633,82557021549;5408,56918925077;5019,86098030009;4310,4706823389;5044,80065646748;5399,68704006022;5487,52434456381;4149,93889288179;4190,86759001761;3162,65167666567;5202,23211627266;4898,58478258302;4683,23340419699;4818,25517698481;5175,02155347056;4098,15147922464;4614,69193957176;5812,66512644472;4710,26232681761;3970,3776337367;4122,73028642004;4131,51650815242;4601,99275950715;4553,44478416368;4683,84810666727;4856,95550631089;4460,51640790835;5551,76595339697;4888,91850263593;5668,20445658423;5083,25926748492;4828,97854750207;3399,86739505831;2436,77280727963;3098,73509475002;2547,9288819946;3742,95542087423;3403,33633608307;2572,73606933864;2152,91978553902;2167,1215128735;2181,50914109243;2193,06051147191;2224,54245004566
;68;3687,16557476245;3590,80791639498;3945,39854068143;4760,90953831485;2429,54746748832;4669,07829902409;4034,85323944244;4288,64320052571;4239,8830870814;3947,07314712238;2838,06179143671;2321,25362842441;3823,1436570448;4291,36416431125;4034,91139346687;4218,75366742775;4226,0441395521;4405,29477532451;3986,01033829225;3947,08622654994;4627,91820286832;3878,64102324757;3256,23128694969;2334,11184806475;5932,36907109851;5581,94235460287;5449,7507333908;4856,46072193775;4943,7245984559;4983,77878039777;4293,11150124993;3969,8339309641;3746,47625122348;4496,74868917657;3915,85064295567;2315,982720803;3698,71612929933;3877,02572835092;4671,54558067337;3840,39861564751;3863,52840129081;3893,17873164192;3840,19015532682;2446,25053974314;4316,37937472346;4180,49861165951;4001,82075316162;3241,68208842767;4224,60783374724;5011,85059091979;4421,37053323615;5230,44244172508;5594,64123586049;5373,99151674393;4999,72807597111;4285,10072922039;5017,57070161028;5370,66549250162;5470,07304849988;4154,64224730496;4173,6897080703;3146,32027701581;5166,18203384739;4872,88104688678;4655,10958148837;4791,92325218891;5140,85106877313;4077,43575122798;4581,94230397791;5765,83752526866;4684,14338618907;3946,95840570393;4124,64351209701;4131,73033070744;4599,117602459;4538,219912343;4634,36814449944;4833,02318611384;4439,96286987283;5513,84964138548;4884,84683893166;5645,99351987562;5060,00645444656;4800,94855696398;3383,38929311007;2435,19978054273;3087,16159463705;2545,36480761241;3718,00780737898;3388,77351804105;2563,28193341279;2150,8350699359;2164,89367270856;2179,42989089994;2190,83358408975;2222,23880240366
;68,5;3672,61092921643;3567,24688839097;3930,49033861973;4739,19512840214;2424,35297738917;4652,91509635487;4008,82459259169;4276,71326492714;4224,6177520742;3922,32174269226;2816,4545215262;2319,00806200629;3809,7559287007;4262,73662058938;4014,19537291625;4186,61276557738;4188,32507685765;4364,85971333035;3955,99946222241;3926,45695423622;4577,88613130103;3866,87990522573;3242,71213819398;2330,47543521473;5871,36376139694;5532,76832591753;5405,7560305705;4816,40503031416;4891,41627184445;4929,18669826392;4262,86847580526;3946,15703236939;3720,26997360003;4467,04067436119;3898,71286032841;2312,04995940759;3684,93440832941;3850,43095161206;4617,2379526338;3816,23959917354;3841,84788232589;3861,06937398255;3813,24907013496;2442,40034169895;4278,21793168213;4157,06362805483;3977,3090246916;3213,51261468815;4209,88843141798;4991,71065279363;4406,00213709513;5189,95287223002;5549,03662021363;5333,68246751538;4968,8002932906;4255,07985212402;4982,44410745852;5331,28032061088;5440,49133777212;4155,83148443964;4153,89641342796;3129,16388560664;5126,44704289933;4840,69005497552;4621,70158031816;4759,10110940799;5099,91082667366;4051,55293796115;4544,74470584654;5714,37342000691;4653,96648419058;3922,65583262709;4118,7389994013;4127,13711049653;4589,25466422679;4517,60291720721;4578,05717161237;4800,93050506932;4415,8415658758;5467,04900409408;4871,99485035074;5614,9618826986;5029,45234174515;4768,9571081247;3365,75044572982;2433,19891202981;3073,27565878527;2542,28400870018;3691,19480227068;3372,18939137948;2553,80273336702;2148,82379889141;2162,9804899931;2177,48078248428;2188,83205098439;2219,75900813082
;69;3655,08535028984;3542,91894534151;3912,36801277037;4712,6499891361;2419,07180754274;4632,74104399909;3981,71350734834;4261,83474139923;4206,81694481704;3895,59747152017;2792,48176482657;2316,97114344186;3790,36273684729;4228,36701941122;3989,30200285243;4150,27072551597;4147,29909726429;4321,41097679105;3923,03136112806;3901,02909894927;4525,80988216293;3851,87766755483;3228,96044316374;2326,76206406534;5806,77146854758;5480,11328623672;5357,7773131356;4772,87620892109;4837,22712776445;4872,68621148896;4228,66387671435;3920,44068237346;3690,09141921651;4435,87522360946;3879,87159560619;2308,40312046486;3667,05534150523;3820,90364970319;4561,14677914596;3787,87664767856;3815,82839936828;3826,33150767952;3783,0603096348;2438,28486155703;4237,17941205076;4129,47951505625;3951,16042875723;3182,16150767351;4190,52986852095;4964,11709138793;4384,76830262982;5144,13819423396;5499,4431734744;5289,10154604255;4930,21785795217;4220,89106407623;4941,66141133447;5284,94411320295;5401,65651572229;4152,35505379376;4132,04542300298;3111,22709770802;5084,10159081905;4803,73588052673;4584,64043432684;4722,19035191816;5054,40846249735;4021,83687199446;4505,49972515114;5660,19846079423;4620,47011607432;3897,26328142059;4106,2210317319;4118,11707000767;4573,83160740836;4492,1192804125;4518,02077784031;4763,52328329375;4390,35470566952;5414,68486860675;4852,11877608346;5577,69896177229;4994,29916780384;4734,12397934613;3346,9625001993;2430,71279638562;3057,98863168301;2538,72294394026;3663,2921889435;3353,82433064666;2544,30391151366;2146,71192026073;2161,14311242912;2175,3216321954;2186,36391221541;2217,00353970739
;69,5;3635,05441678264;3517,68143590465;3891,51708682087;4682,41732040003;2413,65738217717;4608,3096469721;3953,53727275277;4243,73126022419;4186,98038835869;3867,0675720278;2767,67524121736;2314,77567411375;3766,62018774947;4190,37765136787;3960,94297037095;4110,87534396771;4103,71926578502;4275,10636455088;3887,27870078706;3871,59938711312;4472,9024467741;3834,26871839518;3215,17934915901;2323,10534378833;5739,82932290953;5425,28434356716;5307,35742779034;4726,93720236486;4781,12084345919;4814,94294243661;4191,62809111557;3893,13198167431;3657,2492142245;4403,14114443175;3858,79044727456;2304,70060902751;3645,86622333678;3789,28164169178;4504,10276427115;3756,30993869669;3786,23098242242;3790,08801030532;3750,24688258281;2433,9019318317;4193,64817686016;4097,57312875755;3922,95373323721;3149,07771038435;4167,44748753268;4930,72423681318;4359,03980576149;5094,38652124533;5447,08578136702;5241,45930164355;4886,04698977534;4183,77669619655;4896,9487412557;5233,59397007674;5356,54284246207;4142,46350998665;4107,53705769928;3092,907359927;5039,75603313954;4762,7709099845;4545,25032153959;4681,91420299279;5005,98437506164;3989,51281438964;4464,94985002358;5603,99417366894;4583,99560067882;3870,35700186501;4087,8058169644;4104,49254676779;4553,40201136428;4462,59907000647;4456,57836556626;4722,05806223931;4359,963288099;5358,69500634206;4826,1510590872;5535,55275432963;4955,67706485041;4696,83741416343;3327,16975509547;2427,82674494151;3041,60409556959;2534,75414711093;3634,37775127276;3333,91184366866;2535,32599055949;2144,54312835633;2159,32741934473;2173,0507571899;2183,61141883744;2214,31712261697
