;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;CXCL9;Unkn;MouseCaecum1;;26,5333452921824;26,5333452921824;0;n. def.;n. def.;n. def.;0;60;
;A02;SYBR;IL-10;Unkn;MouseCaecum1;;26,5152451888169;26,5152451888169;0;n. def.;n. def.;n. def.;0;60;
;A03;SYBR;IL-12;Unkn;MouseCaecum1;;29,1583544293952;29,1583544293952;0;n. def.;n. def.;n. def.;0;60;
;A04;SYBR;IL-6;Unkn;MouseCaecum1;;27,6458242218888;27,6458242218888;0;n. def.;n. def.;n. def.;0;60;
;A05;SYBR;IFN-g;Unkn;MouseCaecum1;;28,9165977952513;28,9165977952513;0;n. def.;n. def.;n. def.;0;60;
;A06;SYBR;STAT6;Unkn;MouseCaecum1;;23,4958304930785;23,4958304930785;0;n. def.;n. def.;n. def.;0;60;
;A07;SYBR;TGF-b;Unkn;MouseCaecum1;;23,0652270403452;23,0652270403452;0;n. def.;n. def.;n. def.;0;60;
;A08;SYBR;Ppia;Unkn;MouseCaecum1;;15,3416187826906;15,3416187826906;0;n. def.;n. def.;n. def.;0;60;
;A09;SYBR;Ppib;Pos Ctrl;MouseCaecum1;;17,6506359764248;17,6506359764248;0;n. def.;n. def.;n. def.;0;60;
;A10;SYBR;CDC42;Pos Ctrl;MouseCaecum1;;24,6964431062962;24,6964431062962;0;n. def.;n. def.;n. def.;0;60;
;A11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;B01;SYBR;CXCL9;Unkn;MouseCaecum1;;27,9533625668667;27,9533625668667;0;n. def.;n. def.;n. def.;0;60;
;B02;SYBR;IL-10;Unkn;MouseCaecum1;;27,8410258211392;27,8410258211392;0;n. def.;n. def.;n. def.;0;60;
;B03;SYBR;IL-12;Unkn;MouseCaecum1;;30,0519884448366;30,0519884448366;0;n. def.;n. def.;n. def.;0;60;
;B04;SYBR;IL-6;Unkn;MouseCaecum1;;27,6322014078111;27,6322014078111;0;n. def.;n. def.;n. def.;0;60;
;B05;SYBR;IFN-g;Unkn;MouseCaecum1;;28,8780351853941;28,8780351853941;0;n. def.;n. def.;n. def.;0;60;
;B06;SYBR;STAT6;Unkn;MouseCaecum1;;23,2851347231933;23,2851347231933;0;n. def.;n. def.;n. def.;0;60;
