"Pos","Name","No. Tm SYBR","Tm x (°C) SYBR","Tm y (°C) SYBR","Mean SYBR","Dev. SYBR"
"A11","IRG6A",0,"","","",""
"B11","CXCR3",1,84.8,"","",""
"C11","IL-12rb1",0,"","","",""
"D11","B-actin",1,79.2,"","",""
"E11","GAPDH",1,70.7,"","",""
"A1","LM_0340",1,83.8,"",84.0,0.300
"A2","LM_0340",1,84.2,"",84.0,0.300
"B1","LM_0340",1,84.3,"",84.2,0.00
"B2","LM_0340",1,84.2,"",84.2,0.00
"C1","LM_0341",1,84.2,"",84.1,0.100
"C2","LM_0341",1,84.0,"",84.1,0.100
"D1","LM_0341",1,84.0,"",84.0,0.100
"D2","LM_0341",1,83.9,"",84.0,0.100
"E1","LM_0342",1,84.0,"",84.0,0.100
"E2","LM_0342",1,83.9,"",84.0,0.100
"F1","LM_0342",1,84.0,"",84.0,0.00
"F2","LM_0342",1,84.0,"",84.0,0.00
"G1","LM_0343",1,84.3,"",84.2,0.100
"G2","LM_0343",1,84.2,"",84.2,0.100
"H1","LM_0343",1,84.4,"",84.4,0.100
"H2","LM_0343",1,84.3,"",84.4,0.100
"A3","LM_0340",1,72.7,"",72.7,0.00
"A4","LM_0340",2,80.9,82.9,72.7,"<undefined>"
"B3","LM_0340",2,80.7,82.8,"","<undefined>"
"B4","LM_0340",2,80.7,82.9,"","<undefined>"
"C3","LM_0341",2,80.5,82.6,"","<undefined>"
"C4","LM_0341",2,80.7,82.8,"","<undefined>"
"D3","LM_0341",2,80.4,82.6,"","<undefined>"
"D4","LM_0341",2,80.6,82.8,"","<undefined>"
"E3","LM_0342",2,80.4,82.6,"","<undefined>"
"E4","LM_0342",2,80.5,82.7,"","<undefined>"
"F3","LM_0342",2,80.5,82.6,"","<undefined>"
"F4","LM_0342",2,80.5,82.7,"","<undefined>"
"G3","LM_0343",2,80.6,82.8,"","<undefined>"
"G4","LM_0343",2,80.7,82.9,"","<undefined>"
"H3","LM_0343",2,80.8,82.9,"","<undefined>"
"H4","LM_0343",2,80.8,83.0,"","<undefined>"
"A5","LM_0340",1,85.9,"",86.1,0.300
"A6","LM_0340",1,86.3,"",86.1,0.300
"B5","LM_0340",1,85.9,"",86.0,0.200
"B6","LM_0340",1,86.1,"",86.0,0.200
"C5","LM_0341",1,85.8,"",85.9,0.100
"C6","LM_0341",1,86.0,"",85.9,0.100
"D5","LM_0341",1,85.8,"",85.8,0.00
"D6","LM_0341",1,85.8,"",85.8,0.00
"E5","LM_0342",1,85.7,"",85.7,0.100
"E6","LM_0342",1,85.8,"",85.7,0.100
"F5","LM_0342",1,85.8,"",85.9,0.100
"F6","LM_0342",1,85.9,"",85.9,0.100
"G5","LM_0343",1,85.9,"",86.0,0.100
"G6","LM_0343",1,86.1,"",86.0,0.100
"H5","LM_0343",1,86.1,"",86.2,0.00
"H6","LM_0343",1,86.2,"",86.2,0.00
"A7","LM_0340",1,80.3,"",80.1,0.300
"A8","LM_0340",1,79.9,"",80.1,0.300
"B7","LM_0340",1,80.0,"",79.8,0.300
"B8","LM_0340",1,79.6,"",79.8,0.300
"C7","LM_0341",1,79.9,"",79.8,0.300
"C8","LM_0341",1,79.6,"",79.8,0.300
"D7","LM_0341",1,79.8,"",79.6,0.200
"D8","LM_0341",1,79.5,"",79.6,0.200
"E7","LM_0342",1,79.5,"",79.5,0.100
"E8","LM_0342",1,79.4,"",79.5,0.100
"F7","LM_0342",1,79.9,"",79.7,0.300
"F8","LM_0342",1,79.5,"",79.7,0.300
"G7","LM_0343",1,80.0,"",80.0,0.00
"G8","LM_0343",2,77.5,79.6,80.0,"<undefined>"
"H7","LM_0343",1,80.2,"",80.0,0.300
"H8","LM_0343",1,79.8,"",80.0,0.300
"A9","LM_0340",1,80.1,"",80.0,0.100
"A10","LM_0340",1,80.0,"",80.0,0.100
"B9","LM_0340",1,79.4,"",79.5,0.100
"B10","LM_0340",1,79.5,"",79.5,0.100
"C9","LM_0341",1,79.7,"",79.6,0.100
"C10","LM_0341",1,79.6,"",79.6,0.100
"D9","LM_0341",1,79.6,"",79.5,0.100
"D10","LM_0341",1,79.5,"",79.5,0.100
"E9","LM_0342",1,79.7,"",79.6,0.100
"E10","LM_0342",1,79.6,"",79.6,0.100
"F9","LM_0342",1,79.7,"",79.6,0.100
"F10","LM_0342",1,79.6,"",79.6,0.100
"G9","LM_0343",1,79.8,"",79.8,0.00
"G10","LM_0343",1,79.8,"",79.8,0.00
"H9","LM_0343",1,80.0,"",79.9,0.100
"H10","LM_0343",1,79.8,"",79.9,0.100

"Main Assay","Analysis Parameters"
"Type of Application","Melting Curve"
"Dye(s)","SYBR"
"Inverted Data","OFF"
"Subassay CXCR3","Analysis Parameters"
"Type of Application","Melting Curve"
"Dye(s)","SYBR"
"Inverted Data","OFF"
"Subassay IRG6","Analysis Parameters"
"Type of Application","Melting Curve"
"Dye(s)","SYBR"
"Inverted Data","OFF"
"Subassay IL-12","Analysis Parameters"
"Type of Application","Melting Curve"
"Dye(s)","SYBR"
"Inverted Data","OFF"
"Subassay GAPDH","Analysis Parameters"
"Type of Application","Melting Curve"
"Dye(s)","SYBR"
"Inverted Data","OFF"
"Subassay B-actin","Analysis Parameters"
"Type of Application","Melting Curve"
"Dye(s)","SYBR"
"Inverted Data","OFF"
