;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;CXCL9;Unkn;MouseCaecum1;;30,8521909840333;30,8521909840333;0;n. def.;n. def.;n. def.;0;60;
;A02;SYBR;IL-10;Unkn;MouseCaecum1;;n. def.;0;0;n. def.;n. def.;0;0;60;
;A03;SYBR;IL-12;Unkn;MouseCaecum1;;32,0796859007835;32,0796859007835;0;n. def.;n. def.;n. def.;0;60;
;A04;SYBR;IL-6;Unkn;MouseCaecum1;;27,0199571776306;27,0199571776306;0;n. def.;n. def.;n. def.;0;60;
;A05;SYBR;IFN-g;Unkn;MouseCaecum1;;29,0645492025592;29,0645492025592;0;n. def.;n. def.;n. def.;0;60;
;A06;SYBR;STAT6;Unkn;MouseCaecum1;;23,1646173485736;23,1646173485736;0;n. def.;n. def.;n. def.;0;60;
;A07;SYBR;TGF-b;Unkn;MouseCaecum1;;28,518567162233;28,518567162233;0;n. def.;n. def.;n. def.;0;60;
;A08;SYBR;Ppia;Unkn;MouseCaecum1;;18,3178897774861;18,3178897774861;0;n. def.;n. def.;n. def.;0;60;
;A09;SYBR;Ppib;Pos Ctrl;MouseCaecum1;;21,8000278423907;21,8000278423907;0;n. def.;n. def.;n. def.;0;60;
;A10;SYBR;CDC42;Pos Ctrl;MouseCaecum1;;23,2548106972078;23,2548106972078;0;n. def.;n. def.;n. def.;0;60;
;A11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;B01;SYBR;CXCL9;Unkn;MouseCaecum1;;30,6551402989194;30,6551402989194;0;n. def.;n. def.;n. def.;0;60;
;B02;SYBR;IL-10;Unkn;MouseCaecum1;;38,3884765925825;38,3884765925825;0;n. def.;n. def.;n. def.;0;60;
;B03;SYBR;IL-12;Unkn;MouseCaecum1;;32,3935787886509;32,3935787886509;0;n. def.;n. def.;n. def.;0;60;
;B04;SYBR;IL-6;Unkn;MouseCaecum1;;27,302948340587;27,302948340587;0;n. def.;n. def.;n. def.;0;60;
;B05;SYBR;IFN-g;Unkn;MouseCaecum1;;28,2390825302479;28,2390825302479;0;n. def.;n. def.;n. def.;0;60;
;B06;SYBR;STAT6;Unkn;MouseCaecum1;;23,9260169427001;23,9260169427001;0;n. def.;n. def.;n. def.;0;60;
;B07;SYBR;TGF-b;Unkn;MouseCaecum1;;26,9364771220921;26,9364771220921;0;n. def.;n. def.;n. def.;0;60;
;B08;SYBR;Ppia;Unkn;MouseCaecum1;;18,1618688913556;18,1618688913556;0;n. def.;n. def.;n. def.;0;60;
;B09;SYBR;Ppib;Pos Ctrl;MouseCaecum1;;22,8613905900976;22,8613905900976;0;n. def.;n. def.;n. def.;0;60;
;B10;SYBR;CDC42;Pos Ctrl;MouseCaecum1;;22,7260307428203;22,7260307428203;0;n. def.;n. def.;n. def.;0;60;
;B11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C01;SYBR;CXCL9;Unkn;MouseCaecum2;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C02;SYBR;IL-10;Unkn;MouseCaecum2;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C03;SYBR;IL-12;Unkn;MouseCaecum2;;36,119006985664;36,119006985664;0;n. def.;n. def.;n. def.;0;60;
;C04;SYBR;IL-6;Unkn;MouseCaecum2;;33,1999784427954;33,1999784427954;0;n. def.;n. def.;n. def.;0;60;
;C05;SYBR;IFN-g;Unkn;MouseCaecum2;;34,9106230789372;34,9106230789372;0;n. def.;n. def.;n. def.;0;60;
;C06;SYBR;STAT6;Unkn;MouseCaecum2;;32,4559573497548;32,4559573497548;0;n. def.;n. def.;n. def.;0;60;
;C07;SYBR;TGF-b;Unkn;MouseCaecum2;;31,8376033160434;31,8376033160434;0;n. def.;n. def.;n. def.;0;60;
;C08;SYBR;Ppia;Unkn;MouseCaecum2;;22,6599588717131;22,6599588717131;0;n. def.;n. def.;n. def.;0;60;
;C09;SYBR;Ppib;Pos Ctrl;MouseCaecum2;;23,5051828593601;23,5051828593601;0;n. def.;n. def.;n. def.;0;60;
;C10;SYBR;CDC42;Pos Ctrl;MouseCaecum2;;27,9636861369013;27,9636861369013;0;n. def.;n. def.;n. def.;0;60;
;C11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;D01;SYBR;CXCL9;Unkn;MouseCaecum2;;29,4941312446186;29,4941312446186;0;n. def.;n. def.;n. def.;0;60;
;D02;SYBR;IL-10;Unkn;MouseCaecum2;;36,3558357455666;36,3558357455666;0;n. def.;n. def.;n. def.;0;60;
;D03;SYBR;IL-12;Unkn;MouseCaecum2;;36,1613540554685;36,1613540554685;0;n. def.;n. def.;n. def.;0;60;
;D04;SYBR;IL-6;Unkn;MouseCaecum2;;33,0900717879515;33,0900717879515;0;n. def.;n. def.;n. def.;0;60;
;D05;SYBR;IFN-g;Unkn;MouseCaecum2;;37,3829458524406;37,3829458524406;0;n. def.;n. def.;n. def.;0;60;
;D06;SYBR;STAT6;Unkn;MouseCaecum2;;33,2693290458701;33,2693290458701;0;n. def.;n. def.;n. def.;0;60;
;D07;SYBR;TGF-b;Unkn;MouseCaecum2;;34,4656904135422;34,4656904135422;0;n. def.;n. def.;n. def.;0;60;
;D08;SYBR;Ppia;Unkn;MouseCaecum2;;23,2686366711705;23,2686366711705;0;n. def.;n. def.;n. def.;0;60;
;D09;SYBR;Ppib;Pos Ctrl;MouseCaecum2;;23,4622418847303;23,4622418847303;0;n. def.;n. def.;n. def.;0;60;
;D10;SYBR;CDC42;Pos Ctrl;MouseCaecum2;;27,8102146330559;27,8102146330559;0;n. def.;n. def.;n. def.;0;60;
;D11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E01;SYBR;CXCL9;Unkn;MouseCaecum3;;22,2550178645625;22,2550178645625;0;n. def.;n. def.;n. def.;0;60;
;E02;SYBR;IL-10;Unkn;MouseCaecum3;;29,472070454784;29,472070454784;0;n. def.;n. def.;n. def.;0;60;
;E03;SYBR;IL-12;Unkn;MouseCaecum3;;29,7915175059925;29,7915175059925;0;n. def.;n. def.;n. def.;0;60;
;E04;SYBR;IL-6;Unkn;MouseCaecum3;;25,7121105646837;25,7121105646837;0;n. def.;n. def.;n. def.;0;60;
;E05;SYBR;IFN-g;Unkn;MouseCaecum3;;24,6022571959284;24,6022571959284;0;n. def.;n. def.;n. def.;0;60;
;E06;SYBR;STAT6;Unkn;MouseCaecum3;;24,1458432541259;24,1458432541259;0;n. def.;n. def.;n. def.;0;60;
;E07;SYBR;TGF-b;Unkn;MouseCaecum3;;22,5977388950586;22,5977388950586;0;n. def.;n. def.;n. def.;0;60;
;E08;SYBR;Ppia;Unkn;MouseCaecum3;;14,9197855105944;14,9197855105944;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;;16,5312533591677;16,5312533591677;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;;22,3767307555876;22,3767307555876;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;MouseCaecum3;;22,7822862704267;22,7822862704267;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;MouseCaecum3;;28,407083812531;28,407083812531;0;n. def.;n. def.;n. def.;0;60;
;F03;SYBR;IL-12;Unkn;MouseCaecum3;;30,7374079609829;30,7374079609829;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;MouseCaecum3;;26,1150158935891;26,1150158935891;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-g;Unkn;MouseCaecum3;;24,7550895001012;24,7550895001012;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;MouseCaecum3;;24,2372503188248;24,2372503188248;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;MouseCaecum3;;22,5234637754481;22,5234637754481;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Unkn;MouseCaecum3;;14,6216853501178;14,6216853501178;0;n. def.;n. def.;n. def.;0;60;
